     ;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400
0;0.19934;0.2249;0.25047;0.27604;0.30161;0.32208;0.33856;0.355;0.36959;0.38421;0.39585;0.40756;0.41566;0.42373;0.43185;0.43792;0.44397;0.45;0.45605;0.46211;0.46211;0.46211;0.4621;0.46209;0.46206;0.46201;0.46195;0.4619;0.46185;0.46179;0.46174;0.46169;0.46163;0.46158;0.46153;0.46147;0.46142;0.46137;0.46131;0.46126
5;0.545645;0.56018;0.574715;0.58925;0.60379;0.616245;0.62584;0.635345;0.643995;0.652675;0.65959;0.66655;0.671485;0.676365;0.681295;0.68493;0.6885;0.69205;0.695625;0.699205;0.69931;0.699315;0.699305;0.699295;0.699265;0.69922;0.69917;0.699125;0.69908;0.699025;0.69898;0.698935;0.698885;0.69884;0.69879;0.69874;0.698695;0.69865;0.6986;0.69855
10;0.89195;0.89546;0.89896;0.90246;0.90597;0.91041;0.91312;0.91569;0.9184;0.92114;0.92333;0.92554;0.92731;0.929;0.93074;0.93194;0.93303;0.9341;0.9352;0.9363;0.93651;0.93652;0.93651;0.9365;0.93647;0.93643;0.93639;0.93635;0.93631;0.93626;0.93622;0.93618;0.93614;0.9361;0.93605;0.93601;0.93597;0.93593;0.93589;0.93584
15;0.944905;0.94694;0.948975;0.951005;0.95304;0.955105;0.9565;0.95786;0.95915;0.960415;0.961405;0.96238;0.96327;0.96416;0.965065;0.965645;0.96615;0.96665;0.96716;0.96767;0.96776;0.967765;0.96776;0.96776;0.96775;0.967745;0.967735;0.967725;0.96772;0.967705;0.967695;0.96769;0.96768;0.967675;0.96766;0.96765;0.967645;0.967635;0.967625;0.967615
20;0.99786;0.99842;0.99899;0.99955;100.011;0.9998;0.99988;100.003;0.9999;0.99969;0.99948;0.99922;0.99923;0.99932;0.99939;0.99935;0.99927;0.9992;0.99912;0.99904;0.99901;0.99901;0.99901;0.99902;0.99903;0.99906;0.99908;0.9991;0.99913;0.99915;0.99917;0.9992;0.99922;0.99925;0.99927;0.99929;0.99932;0.99934;0.99936;0.99939
25;0.97953;0.981565;0.9836;0.985635;0.98767;0.9884;0.989025;0.98968;0.990045;0.990305;0.99045;0.99041;0.990375;0.990305;0.99019;0.99018;0.990295;0.990435;0.99054;0.99065;0.99073;0.99073;0.99074;0.990755;0.990785;0.990845;0.9909;0.990955;0.991015;0.99107;0.991125;0.991185;0.99124;0.9913;0.991355;0.99141;0.99147;0.991525;0.99158;0.99164
30;0.9612;0.96471;0.96821;0.97172;0.97523;0.977;0.97817;0.97933;0.98019;0.98092;0.98142;0.9816;0.98152;0.98129;0.98099;0.98101;0.98132;0.98167;0.98196;0.98226;0.98245;0.98245;0.98247;0.98249;0.98254;0.98263;0.98272;0.98281;0.9829;0.98299;0.98308;0.98317;0.98326;0.98335;0.98344;0.98353;0.98362;0.98371;0.9838;0.98389
35;0.941875;0.94613;0.950385;0.95464;0.9589;0.96204;0.96395;0.965615;0.966985;0.968195;0.96925;0.96991;0.970265;0.970375;0.970385;0.970625;0.971135;0.971695;0.972185;0.972675;0.97306;0.973055;0.97308;0.973105;0.97318;0.9733;0.97342;0.97354;0.97366;0.973785;0.973905;0.974025;0.974145;0.974265;0.974385;0.97451;0.97463;0.97475;0.97487;0.97499
40;0.92255;0.92755;0.93256;0.93756;0.94257;0.94708;0.94973;0.9519;0.95378;0.95547;0.95708;0.95822;0.95901;0.95946;0.95978;0.96024;0.96095;0.96172;0.96241;0.96309;0.96367;0.96366;0.96369;0.96372;0.96382;0.96397;0.96412;0.96427;0.96442;0.96458;0.96473;0.96488;0.96503;0.96518;0.96533;0.96549;0.96564;0.96579;0.96594;0.96609
45;0.902165;0.90844;0.91472;0.920995;0.927275;0.93209;0.93516;0.93785;0.94025;0.94243;0.9446;0.946235;0.94737;0.94783;0.94813;0.94858;0.949385;0.950275;0.951055;0.951835;0.95259;0.95258;0.952605;0.952645;0.952745;0.95291;0.953075;0.95324;0.953405;0.953575;0.95374;0.953905;0.95407;0.954235;0.9544;0.95457;0.954735;0.954895;0.95506;0.955225
50;0.88178;0.88933;0.89688;0.90443;0.91198;0.9171;0.92059;0.9238;0.92672;0.92939;0.93212;0.93425;0.93573;0.9362;0.93648;0.93692;0.93782;0.93883;0.9397;0.94058;0.94151;0.9415;0.94152;0.94157;0.94167;0.94185;0.94203;0.94221;0.94239;0.94257;0.94275;0.94293;0.94311;0.94329;0.94347;0.94365;0.94383;0.944;0.94418;0.94436
55;0.86199;0.870325;0.878665;0.887;0.89534;0.90147;0.90569;0.909425;0.91288;0.916045;0.919145;0.92126;0.923;0.92398;0.92476;0.92562;0.92662;0.927745;0.928715;0.92969;0.93072;0.930825;0.930845;0.930895;0.931005;0.9312;0.931395;0.931595;0.93179;0.931985;0.932185;0.93238;0.932575;0.932775;0.93297;0.93317;0.933365;0.933555;0.933755;0.93395
60;0.8422;0.85132;0.86045;0.86957;0.8787;0.88584;0.89079;0.89505;0.89904;0.9027;0.90617;0.90827;0.91027;0.91176;0.91304;0.91432;0.91542;0.91666;0.91773;0.9188;0.91993;0.92015;0.92017;0.92022;0.92034;0.92055;0.92076;0.92098;0.92119;0.9214;0.92162;0.92183;0.92204;0.92226;0.92247;0.92269;0.9229;0.92311;0.92333;0.92354
65;0.82251;0.832435;0.842365;0.85229;0.862225;0.8697;0.875175;0.880225;0.88479;0.888705;0.89262;0.89523;0.89771;0.899215;0.90048;0.90177;0.90307;0.90451;0.905805;0.90708;0.90841;0.90883;0.90885;0.908905;0.90903;0.909255;0.90948;0.909715;0.90994;0.91017;0.9104;0.91063;0.910855;0.91109;0.911315;0.91155;0.911775;0.912005;0.912235;0.912465
70;0.80282;0.81355;0.82428;0.83501;0.84575;0.85356;0.85956;0.8654;0.87054;0.87471;0.87907;0.88219;0.88515;0.88667;0.88792;0.88922;0.89072;0.89236;0.89388;0.89536;0.89689;0.89751;0.89753;0.89759;0.89772;0.89796;0.8982;0.89845;0.89869;0.89894;0.89918;0.89943;0.89967;0.89992;0.90016;0.90041;0.90065;0.9009;0.90114;0.90139
75;0.78501;0.796035;0.807065;0.818095;0.829125;0.83778;0.84445;0.85058;0.85605;0.86048;0.86514;0.86825;0.87135;0.873395;0.87517;0.87698;0.878655;0.8804;0.88204;0.883625;0.885255;0.8861;0.886115;0.88618;0.886315;0.88657;0.88683;0.88709;0.887345;0.88761;0.887865;0.888125;0.888385;0.888645;0.8889;0.889165;0.88942;0.88968;0.88994;0.8902
80;0.7672;0.77852;0.78985;0.80118;0.8125;0.822;0.82934;0.83576;0.84156;0.84625;0.85121;0.85431;0.85755;0.86012;0.86242;0.86474;0.86659;0.86844;0.8702;0.87189;0.87362;0.87469;0.8747;0.87477;0.87491;0.87518;0.87546;0.87573;0.876;0.87628;0.87655;0.87682;0.8771;0.87737;0.87764;0.87792;0.87819;0.87846;0.87874;0.87901
85;0.750225;0.761855;0.773485;0.78512;0.796745;0.80645;0.81412;0.82109;0.827275;0.831705;0.836595;0.84022;0.844005;0.846815;0.849305;0.8518;0.853965;0.856135;0.858225;0.86023;0.86228;0.86378;0.86379;0.863865;0.864005;0.86428;0.86456;0.86483;0.865105;0.865385;0.86566;0.865935;0.86621;0.866485;0.86676;0.86704;0.867315;0.86759;0.867865;0.86814
90;0.73325;0.74519;0.75712;0.76906;0.78099;0.7909;0.7989;0.80642;0.81299;0.81716;0.82198;0.82613;0.83046;0.83351;0.83619;0.83886;0.84134;0.84383;0.84625;0.84857;0.85094;0.85287;0.85288;0.85296;0.8531;0.85338;0.85366;0.85393;0.85421;0.85449;0.85477;0.85505;0.85532;0.8556;0.85588;0.85616;0.85644;0.85672;0.85699;0.85727
95;0.71545;0.7277;0.739945;0.75219;0.764435;0.774845;0.783435;0.79152;0.798815;0.803785;0.80943;0.813855;0.81845;0.82151;0.82404;0.826525;0.828955;0.83145;0.83389;0.836215;0.838585;0.840765;0.840775;0.84085;0.84099;0.841275;0.841555;0.84183;0.842115;0.842395;0.84268;0.84296;0.843235;0.84352;0.8438;0.84408;0.844365;0.844645;0.844925;0.845205
100;0.69765;0.71021;0.72277;0.73532;0.74788;0.75879;0.76797;0.77662;0.78464;0.79041;0.79688;0.80158;0.80644;0.80951;0.81189;0.81419;0.81657;0.81907;0.82153;0.82386;0.82623;0.82866;0.82867;0.82874;0.82888;0.82917;0.82945;0.82973;0.83002;0.8303;0.83059;0.83087;0.83115;0.83144;0.83172;0.832;0.83229;0.83257;0.83286;0.83314
105;0.682605;0.69521;0.70782;0.72042;0.73303;0.74428;0.75388;0.762565;0.77072;0.7765;0.782975;0.78826;0.793655;0.79705;0.799445;0.801745;0.80417;0.80678;0.80937;0.811805;0.81429;0.81683;0.81711;0.817175;0.81732;0.81761;0.817895;0.81818;0.818465;0.81875;0.81904;0.819325;0.81961;0.8199;0.820185;0.820465;0.820755;0.82104;0.82133;0.821615
110;0.66756;0.68021;0.69287;0.70552;0.71818;0.72977;0.73979;0.74851;0.7568;0.76259;0.76907;0.77494;0.78087;0.78459;0.787;0.7893;0.79177;0.79449;0.79721;0.79975;0.80235;0.805;0.80555;0.80561;0.80576;0.80605;0.80634;0.80663;0.80691;0.8072;0.80749;0.80778;0.80807;0.80836;0.80865;0.80893;0.80922;0.80951;0.8098;0.81009
