2.5;99.249;99.251;99.301;99.326;99.351;994.505;99.55
5;98.498;98.601;98.601;98.651;98.701;98.851;99.001
7.5;97.898;98.002;98.052;98.127;98.202;983.515;98.501
10;97.397;97.403;97.502;97.652;97.802;97.902;98.002
12.5;96.897;96.853;97.003;97.103;97.203;973.775;97.552
15;96.396;96.304;96.503;96.603;96.703;96.903;97.103
17.5;95.846;95.804;95.954;96.079;96.204;964.035;96.603
20;95.295;95.205;95.405;956.045;95.804;96.004;96.204
22.5;94.845;94.755;94.905;95.055;95.205;955.045;95.804
25;94.294;94.206;94.406;945.555;94.705;95.005;95.305
27.5;93.844;93.806;93.906;94.106;94.306;945.555;94.805
30;93.293;93.307;93.407;936.065;93.806;94.056;94.306
32.5;92.793;92.707;92.907;93.107;93.307;936.065;93.906
35;92.292;92.208;92.308;925.575;92.807;931.565;93.506
37.5;91.792;91.708;91.808;92.033;92.258;926.075;92.957
40;91.291;91.209;91.309;915.085;91.708;92.058;92.408
42.5;90.741;90.659;90.809;91.009;91.209;915.835;91.958
45;90.09;90.11;90.21;904.595;90.709;91.059;91.409
47.5;89.54;89.61;89.61;89.91;90.21;905.345;90.859
50;88.989;89.011;89.011;892.605;89.51;89.91;90.31
52.5;88.338;88.362;88.362;886.115;88.861;893.355;89.81
55;87.788;87.712;87.812;88.062;88.312;887.615;89.211
57.5;87.287;87.163;87.163;874.625;87.762;881.615;88.561
60;86.787;86.613;86.513;86.813;87.113;875.125;87.912
62.5;86.286;86.114;85.964;86.214;86.464;869.135;87.363
65;85.786;85.614;85.415;856.145;85.814;863.135;86.813
67.5;85.285;85.115;84.815;85.015;85.215;856.395;86.064
70;84.785;84.515;84.216;843.655;84.515;84.965;85.415
72.5;84.284;84.016;83.666;83.791;83.916;843.155;84.715
75;83.684;83.516;83.117;83.217;83.317;836.665;84.016
77.5;83.083;82.867;82.368;825.425;82.717;83.042;83.367
80;82.482;82.218;81.718;81.868;82.018;823.675;82.717
82.5;81.932;81.518;81.069;81.169;81.269;816.935;82.118
85;81.281;80.919;80.32;804.195;80.519;810.185;81.518
87.5;80.531;80.17;79.57;79.67;79.77;802.945;80.819
90;79.68;79.321;78.721;78.921;79.121;796.205;80.12
92.5;78.278;78.372;77.922;78.147;78.372;788.715;79.371
95;75.275;77.123;76.923;77.173;77.423;78.022;78.621
97.5;67.317;74.775;75.874;761.985;76.523;771.725;77.822
100;52.753;69.73;74.525;750.745;75.624;762.735;76.923
102.5;34.735;59.291;72.178;734.265;74.675;754.495;76.224
105;19.82;44.156;67.532;70.579;73.626;745.255;75.425
107.5;12.012;28.721;58.292;65.385;72.478;73.452;74.426
110;8.909;17.782;44.955;58.042;71.129;72.278;73.427
112.5;7.858;12.438;31.069;50.1;69.131;70.829;72.527
115;7.307;10.19;20.879;43.057;65.235;683.815;71.528
117.5;6.957;9.241;15.684;36.713;57.742;64.111;70.48
120;6.707;8.591;13.287;30.02;46.753;57.942;69.131
122.5;6.406;8.092;12.088;235.265;34.965;51.049;67.133
125;6.106;7.692;11.289;184.315;25.574;44.605;63.636
127.5;5.956;7.343;10.639;154.845;20.33;388.615;57.393
130;5.706;6.993;10.09;13.936;17.782;32.967;48.152
132.5;5.506;6.643;9.59;13.012;16.434;27.023;37.612
135;5.305;6.394;9.191;12.338;15.485;22.178;28.871
137.5;5.205;6.144;8.741;11.738;14.735;191.305;23.526
140;5.005;5.994;8.292;11.139;13.986;173.825;20.779
142.5;4.905;5.744;7.942;106.895;13.437;16.334;19.231
145;4.805;5.594;7.592;102.395;12.887;155.845;18.282
147.5;4.605;5.345;7.293;98.405;12.388;14.96;17.532
150;4.605;5.095;6.993;94.405;11.888;143.855;16.883
152.5;0;4.995;6.743;9.066;11.389;137.865;16.184
155;0;5.095;6.494;87.415;10.989;132.865;15.584
157.5;0;0;6.394;84.665;10.539;12.812;15.085
160;0;0;6.394;8.292;10.19;123.875;14.585
162.5;0;0;0;4.895;9.79;11.963;14.136
165;0;0;0;46.955;9.391;115.385;13.686
167.5;0;0;0;45.455;9.091;11.089;13.087
170;0;0;0;45.455;9.091;10.839;12.587
172.5;0;0;0;0;0;6.094;12.188
175;0;0;0;0;0;5.894;11.788
177.5;0;0;0;0;0;5.994;11.988
180;0;0;0;0;0;6.144;12.288
