     ;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400
0;0.19824;0.22435;0.25045;0.27656;0.30267;0.32314;0.33908;0.355;0.37014;0.38529;0.39637;0.40754;0.41564;0.42372;0.43185;0.43187;0.43187;0.43186;0.43187;0.43188;0.43188;0.43187;0.43187;0.43187;0.43186;0.43186;0.43186;0.43185;0.43185;0.43185;0.43185;0.43184;0.43184;0.43184;0.43183;0.43183;0.43183;0.43183;0.43182;0.43182
5;0.544915;0.5598;0.57468;0.589565;0.60445;0.61691;0.62617;0.63535;0.64433;0.653345;0.659915;0.666525;0.671455;0.676355;0.68129;0.68144;0.68144;0.68143;0.68144;0.68145;0.681445;0.68144;0.68144;0.68144;0.68143;0.68143;0.68143;0.681425;0.68142;0.68142;0.68142;0.681415;0.68141;0.68141;0.681405;0.681405;0.6814;0.6814;0.681395;0.681395
10;0.89159;0.89525;0.89891;0.90257;0.90623;0.91068;0.91326;0.9157;0.91852;0.9214;0.92346;0.92551;0.92727;0.92899;0.93073;0.93101;0.93101;0.931;0.93101;0.93102;0.93101;0.93101;0.93101;0.93101;0.931;0.931;0.931;0.931;0.93099;0.93099;0.93099;0.93099;0.93098;0.93098;0.93098;0.93098;0.93097;0.93097;0.93097;0.93097
15;0.94503;0.94698;0.94893;0.950885;0.952835;0.95489;0.95637;0.95784;0.95906;0.960225;0.961245;0.962305;0.96323;0.96414;0.965055;0.965205;0.965205;0.965205;0.965205;0.96521;0.965205;0.965205;0.965205;0.965205;0.965205;0.965205;0.965205;0.965205;0.9652;0.9652;0.9652;0.9652;0.9652;0.9652;0.9652;0.9652;0.965195;0.965195;0.965195;0.9652
20;0.99847;0.99871;0.99895;0.9992;0.99944;0.9991;0.99948;0.99998;0.9996;0.99905;0.99903;0.9991;0.99919;0.99929;0.99938;0.9994;0.9994;0.99941;0.9994;0.9994;0.9994;0.9994;0.9994;0.9994;0.99941;0.99941;0.99941;0.99941;0.99941;0.99941;0.99941;0.99941;0.99942;0.99942;0.99942;0.99942;0.99942;0.99942;0.99942;0.99943
25;0.980155;0.98186;0.98357;0.985285;0.98699;0.987685;0.98861;0.989615;0.98976;0.98967;0.989805;0.98985;0.990035;0.99031;0.990545;0.99063;0.990625;0.99065;0.990635;0.990625;0.990625;0.99063;0.99063;0.990635;0.99064;0.990645;0.990645;0.99065;0.99065;0.990655;0.990655;0.99066;0.990665;0.99067;0.99067;0.990675;0.990675;0.99068;0.99068;0.99069
30;0.96184;0.96501;0.96819;0.97137;0.97454;0.97627;0.97774;0.97925;0.97992;0.98029;0.98058;0.9806;0.98088;0.98133;0.98171;0.98186;0.98185;0.98189;0.98187;0.98185;0.98185;0.98186;0.98186;0.98187;0.98187;0.98188;0.98188;0.98189;0.98189;0.9819;0.9819;0.98191;0.98191;0.98192;0.98192;0.98193;0.98193;0.98194;0.98194;0.98195
35;0.94253;0.946445;0.95037;0.95429;0.958205;0.961295;0.963495;0.96552;0.966725;0.96757;0.96841;0.96891;0.969575;0.97037;0.97106;0.971435;0.97142;0.97147;0.971445;0.971415;0.97142;0.97143;0.971435;0.971445;0.97145;0.97146;0.97146;0.97147;0.971475;0.971485;0.97149;0.9715;0.971505;0.971515;0.971515;0.971525;0.97153;0.97154;0.971545;0.971555
40;0.92322;0.92788;0.93255;0.93721;0.94187;0.94632;0.94925;0.95179;0.95353;0.95485;0.95624;0.95722;0.95827;0.95941;0.96041;0.96101;0.96099;0.96105;0.96102;0.96098;0.96099;0.961;0.96101;0.96102;0.96103;0.96104;0.96104;0.96105;0.96106;0.96107;0.96108;0.96109;0.9611;0.96111;0.96111;0.96112;0.96113;0.96114;0.96115;0.96116
45;0.90231;0.90849;0.914675;0.920855;0.927035;0.931475;0.93484;0.938155;0.940385;0.94194;0.94376;0.945235;0.94665;0.947965;0.94912;0.94992;0.9499;0.94997;0.94993;0.949885;0.9499;0.94991;0.94992;0.94993;0.94994;0.949955;0.94996;0.94997;0.94998;0.94999;0.950005;0.950015;0.950025;0.950035;0.95004;0.950055;0.950065;0.950075;0.950085;0.950095
