     ;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400
0;0.19853;0.22461;0.25069;0.27678;0.30286;0.32324;0.33979;0.3563;0.37084;0.3854;0.39706;0.40879;0.41689;0.42497;0.4331;0.43917;0.44522;0.45126;0.45732;0.46338;0.46338;0.46338;0.46337;0.46336;0.46333;0.46327;0.46322;0.46317;0.46311;0.46306;0.46301;0.46295;0.4629;0.46285;0.46279;0.46274;0.46269;0.46263;0.46258;0.46253
5;0.54611;0.560915;0.57572;0.59053;0.605335;0.617595;0.627295;0.636915;0.64547;0.654045;0.660975;0.667955;0.672895;0.67778;0.682715;0.68635;0.68992;0.69348;0.69706;0.70064;0.700745;0.700745;0.70074;0.70073;0.7007;0.70065;0.700605;0.700555;0.700505;0.70046;0.700415;0.700365;0.700315;0.70027;0.70022;0.700175;0.70013;0.700075;0.70003;0.699985
10;0.89369;0.89722;0.90075;0.90428;0.90781;0.91195;0.9148;0.91753;0.9201;0.92269;0.92489;0.92712;0.9289;0.93059;0.93233;0.93353;0.93462;0.9357;0.9368;0.9379;0.93811;0.93811;0.93811;0.9381;0.93807;0.93803;0.93799;0.93794;0.9379;0.93786;0.93782;0.93778;0.93773;0.93769;0.93765;0.93761;0.93757;0.93752;0.93748;0.93744
15;0.94469;0.94675;0.94881;0.95087;0.95293;0.955135;0.95649;0.957775;0.9591;0.960455;0.96149;0.96249;0.963385;0.964275;0.96518;0.96576;0.966265;0.96677;0.96728;0.96779;0.96788;0.96788;0.96788;0.96788;0.96787;0.96786;0.967855;0.96784;0.967835;0.967825;0.967815;0.96781;0.967795;0.96779;0.96778;0.96777;0.967765;0.96775;0.96774;0.967735
20;0.99569;0.99628;0.99687;0.99746;0.99805;0.99832;0.99818;0.99802;0.9981;0.99822;0.99809;0.99786;0.99787;0.99796;0.99803;0.99799;0.99791;0.99784;0.99776;0.99768;0.99765;0.99765;0.99765;0.99766;0.99767;0.99769;0.99772;0.99774;0.99777;0.99779;0.99781;0.99784;0.99786;0.99789;0.99791;0.99793;0.99796;0.99798;0.998;0.99803
25;0.977315;0.97938;0.98144;0.9835;0.985565;0.986455;0.987;0.98758;0.988015;0.988355;0.988525;0.988515;0.988585;0.98868;0.98873;0.988795;0.98891;0.98905;0.989155;0.989265;0.989345;0.989345;0.989355;0.98937;0.9894;0.989455;0.989515;0.98957;0.98963;0.989685;0.98974;0.9898;0.989855;0.989915;0.98997;0.990025;0.990085;0.990135;0.99019;0.99025
30;0.95894;0.96248;0.96601;0.96954;0.97308;0.97459;0.97582;0.97714;0.97793;0.97849;0.97896;0.97917;0.9793;0.9794;0.97943;0.9796;0.97991;0.98026;0.98055;0.98085;0.98104;0.98104;0.98106;0.98108;0.98113;0.98122;0.98131;0.9814;0.98149;0.98158;0.98167;0.98176;0.98185;0.98194;0.98203;0.98212;0.98221;0.98229;0.98238;0.98247
35;0.937995;0.94253;0.947065;0.951595;0.956135;0.95908;0.96103;0.962855;0.964345;0.96564;0.966755;0.967445;0.96799;0.968435;0.968775;0.969155;0.96956;0.97002;0.970405;0.970795;0.9711;0.9711;0.97112;0.97115;0.97122;0.97134;0.97146;0.97158;0.971705;0.971825;0.971945;0.972065;0.972185;0.972305;0.972425;0.972545;0.97267;0.972785;0.972905;0.973025
40;0.91705;0.92258;0.92812;0.93365;0.93919;0.94357;0.94624;0.94857;0.95076;0.95279;0.95455;0.95572;0.95668;0.95747;0.95812;0.95871;0.95921;0.95978;0.96026;0.96074;0.96116;0.96116;0.96118;0.96122;0.96131;0.96146;0.96161;0.96176;0.96192;0.96207;0.96222;0.96237;0.96252;0.96267;0.96282;0.96297;0.96313;0.96328;0.96343;0.96358
45;0.89551;0.90257;0.909635;0.916695;0.92376;0.928165;0.93108;0.933925;0.936635;0.93916;0.9415;0.943165;0.944455;0.94525;0.945885;0.94653;0.94723;0.948015;0.94869;0.94937;0.950045;0.95004;0.95006;0.950105;0.9502;0.950365;0.95053;0.950695;0.950865;0.95103;0.95119;0.951355;0.95152;0.951685;0.95185;0.952015;0.952185;0.95235;0.952515;0.95268
