102.5;105;103.9;102.3;101.6;100.9;100.7;100.5
105;105.1;104;102.2;101.5;100.8;100.6;100.4
107.5;105.1;104;102.2;101.475;100.75;100.5;100.25
110;105.2;104;102.1;101.35;100.6;100.35;100.1
112.5;105.2;104.05;102.1;101.3;100.5;100.225;99.95
115;105.2;104.1;102.1;101.25;100.4;100.05;99.7
117.5;105.3;104.1;102.1;101.2;100.3;99.925;99.55
120;105.3;104.1;102.1;101.15;100.2;99.8;99.4
122.5;105.4;104.1;102.1;101.075;100.05;99.625;99.2
125;105.4;104.1;102.1;101;99.9;99.45;99
127.5;105.5;104.1;102.1;100.95;99.8;99.325;98.85
130;105.5;104.1;102.1;100.9;99.7;99.2;98.7
132.5;105.6;104.1;102.1;100.825;99.55;99;98.45
135;105.7;104.1;102;100.7;99.4;98.8;98.2
137.5;105.7;104.1;102;100.625;99.25;98.65;98.05
140;105.8;104.1;101.9;100.5;99.1;98.5;97.9
142.5;105.85;104.05;101.9;100.425;98.95;98.3;97.65
145;105.9;104;101.8;100.25;98.7;98.1;97.5
147.5;105.9;104;101.8;100.175;98.55;97.9;97.25
150;105.9;104;101.7;100.05;98.4;97.75;97.1
152.5;105.9;103.95;101.6;99.875;98.15;97.5;96.85
155;105.9;103.9;101.5;99.75;98;97.3;96.6
157.5;105.9;103.9;101.4;99.575;97.75;97.1;96.45
160;105.9;103.9;101.3;99.45;97.6;96.9;96.2
162.5;105.8;103.9;101.1;99.225;97.35;96.65;95.95
165;105.8;103.9;100.9;99;97.1;96.35;95.6
167.5;105.8;103.9;100.75;98.775;96.8;96.075;95.35
170;105.8;103.8;100.5;98.5;96.5;95.75;95
172.5;105.8;103.7;100.25;98.175;96.1;95.375;94.65
175;105.8;103.5;100;97.85;95.7;95;94.3
177.5;105.8;103.15;99.65;97.5;95.35;94.625;93.9
180;105.7;102.9;99.4;97.15;94.9;94.2;93.5
182.5;105.7;102.65;99.15;96.825;94.5;93.8;93.1
185;105.5;102.5;98.8;96.45;94.1;93.4;92.7
187.5;105.2;102.2;98.3;96;93.7;93;92.3
190;104.7;101.9;97.9;95.5;93.1;92.5;91.9
192.5;104.05;101.55;97.5;95.05;92.6;92.05;91.5
195;102.6;101;97.1;94.55;92;91.6;91.2
197.5;96.05;100.1;96.6;94.1;91.6;91.175;90.75
200;79.5;98.7;96;93.6;91.2;90.8;90.4
202.5;53.4;95.65;95.15;93;90.85;90.475;90.1
205;29.1;87.6;94.2;92.3;90.4;90;89.6
207.5;15.55;70.5;93.3;91.575;89.85;89.425;89
210;10.5;47.9;92;90.55;89.1;88.75;88.4
212.5;8.95;28.65;89;88.6;88.2;88;87.8
215;8.1;17.7;81.6;84.45;87.3;87.25;87.2
217.5;7.5;13.55;66.65;76.6;86.55;86.6;86.65
220;7.1;11.8;47.2;66.45;85.7;85.85;86
222.5;6.6;10.7;30.8;57.825;84.85;85.025;85.2
225;6.3;9.9;21.4;52.7;84;84.15;84.3
227.5;5.9;9.2;17.5;50.225;82.95;83.25;83.55
230;5.6;8.6;15.7;48.55;81.4;82.15;82.9
232.5;5.3;8.1;14.5;46.35;78.2;80.275;82.35
235;5;7.6;13.6;42.5;71.4;76.55;81.7
237.5;4.75;7.2;12.75;36.05;59.35;70.125;80.9
240;4.5;6.8;12;28.3;44.6;62.3;80
242.5;4.25;6.45;11.35;21.875;32.4;55.7;79
245;4.1;6.1;10.8;18.05;25.3;51.7;78.1
247.5;3.75;5.75;10.2;16.125;22.05;49.675;77.3
250;3.6;5.5;9.8;15.1;20.4;48.15;75.9
252.5;3.4;5.25;9.3;14.275;19.25;46.05;72.85
255;3.2;5;8.8;13.55;18.3;42.45;66.6
257.5;3.05;4.75;8.4;12.925;17.45;36.875;56.3
260;2.9;4.5;8;12.35;16.7;30.4;44.1
262.5;2.75;4.3;7.65;11.8;15.95;24.95;33.95
265;2.7;4.1;7.3;11.25;15.2;21.45;27.7
267.5;2.6;3.9;6.95;10.775;14.6;19.675;24.75
270;2.5;3.8;6.6;10.35;14.1;18.6;23.1
272.5;2.4;3.6;6.35;9.925;13.5;17.75;22
275;2.3;3.5;6.1;9.55;13;17.05;21.1
277.5;2.2;3.3;5.85;9.175;12.5;16.425;20.35
280;2.1;3.2;5.5;8.75;12;15.8;19.6
282.5;2;3.05;5.25;8.375;11.5;15.175;18.85
285;1.9;2.9;5.1;8.1;11.1;14.65;18.2
287.5;1.9;2.8;4.85;7.725;10.6;14.075;17.55
290;1.9;2.7;4.7;7.45;10.2;13.55;16.9
292.5;1.75;2.6;4.5;7.15;9.8;13.025;16.25
295;1.7;2.5;4.3;6.85;9.4;12.5;15.6
297.5;1.6;2.4;4.15;6.6;9.05;12.075;15.1
300;1.6;2.3;4;6.4;8.8;11.7;14.6
302.5;1.5;2.25;3.85;6.15;8.45;11.325;14.2
305;1.5;2.2;3.7;5.9;8.1;10.95;13.8
307.5;1.45;2.1;3.55;5.675;7.8;10.55;13.3
310;1.4;2;3.4;5.45;7.5;10.15;12.8
312.5;1.3;2;3.3;5.275;7.25;9.825;12.4
315;1.2;1.9;3.2;5.1;7;9.5;12
317.5;1.2;1.8;3.05;4.925;6.8;9.175;11.55
320;1.1;1.8;3;4.8;6.6;8.9;11.2
322.5;1.05;1.7;2.85;4.6;6.35;8.6;10.85
325;0;1.7;2.8;4.5;6.2;8.35;10.5
327.5;0;1.75;2.65;4.325;6;8.1;10.2
330;0;1.7;2.6;4.2;5.8;7.8;9.8
332.5;0;0;2.45;4.025;5.6;7.575;9.55
335;0;0;2.4;3.9;5.4;7.35;9.3
337.5;0;0;2.35;3.8;5.25;7.125;9
340;0;0;2.2;3.65;5.1;6.9;8.7
342.5;0;0;0;2.475;4.95;6.7;8.45
345;0;0;0;2.4;4.8;6.5;8.2
347.5;0;0;0;2.325;4.65;6.3;7.95
350;0;0;0;2.25;4.5;6.1;7.7
352.5;0;0;0;2.175;4.35;5.9;7.45
355;0;0;0;2.05;4.1;5.65;7.2
357.5;0;0;0;1.95;3.9;5.425;6.95
360;0;0;0;2;4;5.35;6.7
362.5;0;0;0;0;0;3.3;6.6
365;0;0;0;0;0;3.2;6.4
367.5;0;0;0;0;0;3.075;6.15
370;0;0;0;0;0;3;6
372.5;0;0;0;0;0;2.875;5.75
375;0;0;0;0;0;2.75;5.5
377.5;0;0;0;0;0;2.725;5.45
380;0;0;0;0;0;2.65;5.3
